,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
21231,All Things Must Pass,2015,insufficient sample,3.0,insufficient sample,6.0,Missing,Missing,"Established in 1960, Tower Records was once a retail powerhouse with two hundred stores, in thirty countries, on five continents. From humble beginnings in a small-town drugstore, Tower Records eventually became the heart and soul of the music world, and a powerful force in the music industry. In 1999, Tower Records made $1 billion. In 2006, the company filed for bankruptcy. What went wrong? Everyone thinks they know what killed Tower Records: The Internet. But that's not the story. All Things Must Pass is a feature documentary film examining this iconic company's explosive trajectory, tragic demise, and legacy forged by its rebellious founder, Russ Solomon."
21232,Goosebumps,2015,0.3076923076923077,13.0,0.3333333333333333,15.0,2,"There are two or more women in this movie, but they only talk to each other about a man","After moving to a small town, Zach Cooper finds a silver lining when he meets next door neighbor Hannah, the daughter of bestselling Goosebumps series author R.L. Stine. When Zach unintentionally unleashes real monsters from their manuscripts and they begin to terrorize the town, it’s suddenly up to Stine, Zach and Hannah to get all of them back in the books where they belong."
21233,A Ballerina's Tale,2015,Missing,Missing,insufficient sample,1.0,Missing,Missing,"A feature documentary on African American ballerina Misty Copeland that examines her prodigious rise, her potentially career ending injury alongside themes of race and body image in the elite ballet world."
21235,Sunset Edge,2015,Missing,Missing,Missing,Missing,Missing,Missing,"Two narratives clash violently in this meditative portrayal of disaffected youth set in a graveyard of abandoned mobile homes known as Sunset Edge. We follow a group of four aimless, suburban teenagers - they skateboard the park, sleep in the sun, and rummage through the decaying remains completely unaware that this is where a lonesome teen is confronting a horrific past. Day turns to night, people disappear, and the secrets of Sunset Edge are revealed in a paralyzing finale."
21236,Back in Time,2015,Missing,Missing,insufficient sample,9.0,Missing,Missing,"Cast, crew, and fans explore the “Back to the Future” time-travel trilogy's resonance throughout our culture 30 years after Marty McFly went back in time."
21237,The Girl King,2015,insufficient sample,7.0,0.3076923076923077,13.0,3,There are two or more women in this movie and they talk to each other about something other than a man,"A portrait of the brilliant, extravagant Kristina of Sweden, queen from age six, who fights the conservative forces that are against her ideas to modernize Sweden and who have no tolerance for her awakening sexuality."
21238,Creative Control,2016,insufficient sample,7.0,Missing,Missing,Missing,Missing,"Smooth advertising executive David is in a relationship with yoga teacher Juliette. Then his eye is caught by Sophie, the girlfriend of his best friend Wim, a fashion photographer. Things get completely out of hand during a campaign for augmented reality-glasses, for which David designs an avatar of the coveted Sophie."
21243,Zombie Ninjas vs Black Ops,2015,Missing,Missing,Missing,Missing,Missing,Missing,"In the clandestine research tower of a ruthless Japanese security and arms company, Saisei Security, scientist MALI awakens employed mercenaries killed in combat, their death giving rise to a new, vicious breed of zombie... ZOMBIE NINJAS. Trapped amongst unsuspecting civilians, including former tactical operative DILLON (Adam T Perkins), the ZOMBIE NINJAS commanded by a ferocious leader (Soa 'The Hulk' Palelei) are unleashed in the inner city high-rise. They soon face off with the covert response mission deployed to fight back. This elite black ops team underestimates the brutality of their encounter, which ultimately tests their loyalty and friendship, resulting in a frightful assault between these two highly skilled lethal forces and DILLON thrust in the middle fighting for survival."
21244,The Wicked Within,2015,insufficient sample,9.0,insufficient sample,5.0,Missing,Missing,"After a year passes since the sudden death of a child, a family gathering takes place whilst unexplainable events occur. Tension over peculiar circumstances cracks the veneer of cordiality and dark secrets emerge."
21245,The Christmas Candle,2013,insufficient sample,1.0,insufficient sample,6.0,Missing,Missing,"Deep in the heart of the English countryside lies the enchanting village of Gladbury. Legend has it every 25 years an angel visits the village candlemaker and touches a single candle. Whoever lights this candle receives a miracle on Christmas Eve. But in 1890, at the dawn of the electric age, this centuries old legend may come to an end."
21247,A Month of Sundays,2016,Missing,Missing,insufficient sample,6.0,Missing,Missing,"Frank Mollard, divorced but still attached, can't move on and also can't sell a house in a property boom, much less connect with his teenage son. One night Frank gets a phone call from his mother. Nothing out of the ordinary there – apart from the fact that she died the year before."
21249,Marius,2013,insufficient sample,3.0,insufficient sample,9.0,Missing,Missing,"""Marius"" takes place in Marseilles' Old Port, at the La Marine Bar, owned by César and his son Marius. Marius' biggest dream is to embark on one of the boats passing by his dad's bar and to set off to a faraway land. Fanny, a young and pretty seafood peddler, has secretly been in love with Marius since her childhood; Marius, never admitting it, has always loved Fanny. One day, a sailor drops by La Marine and offers him a job on an exploratory ship. Trying to hold him off and to make him jealous, Fanny confesses his love to him and provokes a fight between Marius and one of César's old friends, Panisse, a boat merchant, who despite his old age, has been courting Fanny for a while. Torn between the call of the sea and his love for her, Marius abandons his dream to be with Fanny who gives herself to him. As César and Honorine, Fanny's mother, are getting ready for the wedding, Marius changes his mind, drawn back to the call of the sea."
21250,Ostwind,2013,insufficient sample,2.0,insufficient sample,2.0,Missing,Missing,"While spending the summer at her grandmother's farm, a girl discovers a talent for communicating with horses and tries to tame a fierce stallion."
21251,Algorithm,2014,Missing,Missing,insufficient sample,2.0,Missing,Missing,A freelance computer hacker discovers a mysterious government computer program. He breaks into the program and is thrust into a revolution.
21252,Freedom Riders,2010,Missing,Missing,Missing,Missing,Missing,Missing,"This is the story of more than four hundred Americans who participated in a bold and dangerous experiment designed to awaken the conscience of a complacent nation. These self-proclaimed, 'Freedom Riders' challenged the mores of a racially segregated society by performing a disarmingly simple act."
21253,Lifepod,1993,insufficient sample,8.0,insufficient sample,9.0,Missing,Missing,Lifepod cronicles the trip of eight passengers after the ship they were traveling on blew up on Christmas Eve. Immediately people start dying. The passengers begin to investigate why the ship blew up and how it relates to them
21254,Mijn Opa de Bankrover,2011,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,"In order to find her father in Surinam Grace is forced to take some desperate measures. Grace is the only black child of an all-white family, desperate to find out everything about her Surinam father. Grandpa can help her, but his memory gets worse every day since the death of his wife. When the family decide to put Grandpa into a retirement home, he and Grace decide to use his savings to travel to Surinam - but the family has blocked access to his bank account. But their dreams can come true if they rob the bank"
