,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
23118,The Eternity Man,2008,Missing,Missing,insufficient sample,1.0,Missing,Missing,An adaptation of the opera 'The Eternity Man'
23119,Oil City Confidential,2009,Missing,Missing,insufficient sample,7.0,Missing,Missing,"Director Julien Temple's film celebrates Canvey Island's Dr Feelgood, the Essex R 'n' B band that exploded out of the UK in the prog era of the early Seventies, delivering shows and albums that helped pave the way for pub rock and punk."
23120,The Ecstasy of Wilko Johnson,2015,Missing,Missing,Missing,Missing,Missing,Missing,"The Ecstasy of Wilko Johnson confronts our worst nightmares of impending death and turns them upside down. It tells the extraordinary, yet universal story of legendary musician Wilko Johnson who, diagnosed with pancreatic cancer and given a few months to live, accepted his fate with uplifting positivity and embarked on a farewell tour, capturing the imagination of the world as he went. But like every good story Wilko's has a damn fine twist in its tail. Two years later and confounding the odds, Wilko wakes up in a hospital bed, unexpectedly sentenced to live, having now to integrate those enlightened lessons learnt under sentence of death into the unexpected and ongoing future of his life."
23121,Blekingegadebanden,2009,Missing,Missing,Missing,Missing,Missing,Missing,"""Blekingegadebanden"" is the true story of a group of young Danish idealists who lost their grip on their own morality. They risked their own freedom and the lives of others and feasibility of raising money for a case that was bigger than themselves. They started as political activists, but came deeper and deeper into an organization that had several layers - legal and illegal. Some stopped in time. Others went with a piece of road. And a few chose to go all the way. It all ended in November 1988 with a history of Denmark until then biggest heist and murder of a 22-year-old policeman. In the film we meet activists from that time - even some of those who went whole hog. And we meet the police, as for so many years was right on the heels of the gang, but still failed to take action before the tragic killings in Købmagergade."
23123,Lusers,2015,insufficient sample,1.0,insufficient sample,1.0,Missing,Missing,"Three guys from differents countries (Peru, Argentina and Chile) come together in a funny adventure through the jungle in order to get to the Final of the FIFA World Cup Brasil 2014."
23124,Hunt for the Wilderpeople,2016,insufficient sample,5.0,insufficient sample,7.0,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","Ricky is a defiant young city kid who finds himself on the run with his cantankerous foster uncle in the wild New Zealand bush. A national manhunt ensues, and the two are forced to put aside their differences and work together to survive."
23125,Jurassic Prey,2015,Missing,Missing,Missing,Missing,Missing,Missing,"A woman steals money from her mob boss husband hoping to start a new life with her lover. Meanwhile, a washed-up former child star and his buddies rob a bank with a police detective hot on their trail. Through a twist of fate, these people all find themselves at a remote cabin, unaware that recent construction work has unleashed a ferocious creature which now roams the surrounding area! Who will survive in MEATEATERS!"
23126,The Sand,2015,insufficient sample,3.0,insufficient sample,9.0,Missing,Missing,"Just when you thought it was safe to go back in the water again, you can’t even get across the sand! BLOOD BEACH meets SPRING BREAKERS in an ace monster mash-up of smart nostalgia and up-to-the-minute visual effects. After an all-night graduation beach party, a group of hung-over students wake up under blazing sun to find their numbers somewhat depleted. An enormous alien creature has burrowed down deep and anyone foolish enough to make contact with the sand finds themselves at the mercy of a sea of flesh-eating tentacles. Will they ever be able to escape its carnivorous clutches?"
23127,Forsaken,2015,0.3333333333333333,12.0,0.18181818181818182,11.0,Missing,Missing,"John Henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer."
23129,Deewane Huye Paagal,2005,insufficient sample,2.0,Missing,Missing,Missing,Missing,"A man embarks on journey to find his love in Dubai, only to learn she has different suitors and admirers."
23130,Kyaa Kool Hai Hum,2005,insufficient sample,1.0,Missing,Missing,Missing,Missing,"When flatmates Karan and Rahul are unable to pay the rent, they are dramatically evicted. However, they sneak their way back in within hours as the building is being renovated."
23131,No Entry,2005,insufficient sample,2.0,Missing,Missing,Missing,Missing,"Tired of his wife's unnecessary suspicions, Kishen is drawn to have an affair with the call girl Bobby, arranged by his friend Prem. Further problem arises when Kishen's co-worker, Sunny's wife catches Kishen red-handed with Bobby, who is introduced as his wife."
23132,Netaji Subhas Chandra Bose: The Forgotten Hero,2005,Missing,Missing,0.08333333333333333,12.0,Missing,Missing,"Netaji Subhas Chandra Bose: The Forgotten Hero (also known as Bose: The Forgotten Hero) is a 2005 film directed by Shyam Benegal and starring Sachin Khedekar, Kulbhushan Kharbanda, Rajit Kapur, Arif Zakaria, and Divya Dutta. The movie depicts the last five years of the life of the Indian independence leader ""Netaji"" Subhash Chandra Bose. It starts out at the point where Bose resigns from his position as the president of the Indian National Congress (I.N.C.) to the meeting with Italians by crossing Afghanistan's rugged terrains and entering into Europe, to romancing his German secretary and appointment with Adolf Hitler in Berlin, to his inspiring of the Indian P.O.W.s (Prisoners Of War) of the 'Punjab Regiment' (British Army) for fighting against the British forces in India, to the patriotic speeches."
23133,Maine Pyaar Kyun Kiya,2005,Missing,Missing,Missing,Missing,Missing,Missing,A married doctor lands in trouble when his flirtatious ways lead a woman to fall for him.
23134,Vaah! Life Ho Toh Aisi!,2005,insufficient sample,2.0,Missing,Missing,Missing,Missing,"As the only employed member of a large family, Aditya Singh a big-hearted mechanic, works hard to provide for his siblings, his grandmother and a bevy of nieces and nephews. But, when he is unexpectedly killed in a car accident, his family's future becomes a murky prospect. Fearful for their safety and happiness, Aditya convinces Yamraj the Hindu god of death, to give him a chance to return -- as a ghost -- to carry out the unresolved business of his life."
23135,Naina,2005,insufficient sample,2.0,insufficient sample,1.0,Missing,Missing,"On a day of solar eclipse, five year old, Naina, loses her eyesight and her parents in a road accident in London. Twenty years later, she is bestowed with the gift of sight thanks to the marvels of modern science. Her period of darkness is over; or is it? A horrifying period of darkness begins. What is this curse that has been upon her? Will she ever be able to escape it? Will this extraordinary s"
23137,Shikhar,2005,Missing,Missing,Missing,Missing,Missing,Missing,Jai Vardhan is influenced by an overambitious man. He is unable to differentiate the good from the bad and is carried over into a world full of women and wealth.
23138,Chocolate: Deep Dark Secrets,2005,Missing,Missing,Missing,Missing,Missing,Missing,"Pipi and Sim Chopra are accused of several terrorist attacks, and it is up to Advocate Krishan Pundit to prove their innocence."
23139,Kyon Ki...,2005,insufficient sample,1.0,insufficient sample,5.0,Missing,Missing,"Widowed Colonel Khurana, a resident of India, goes to London, accumulates enough wealth, returns to India, opens a private Sanatorium for the insane, and hires his daughter, Tanvi, as one of the psychiatrists'. His second-in-charge is Dr. Sunil. Tanvi looks after patient #36, a woman by the name of Shobhna Mathur, quite lovingly, almost like the mother she never had. Then Shobhna gets well, is discharged and unable to recollect Tanvi's loving care. This does hurt Tanvi, so she decides never to get close to any patient, especially the new patient #36, Anand J. Sharma, who has been admitted by a Court Order. Circumstances do make Tanvi and Anand get close, so close that they fall in love with each other. But her disciplinarian father has chosen a suitor named Karan, and is not willing to take the risk of Tanvi marrying a mental patient, especially one like Anand, who has been arrested and charged with killing his fiancée, Maya."
