,title,year,crew_pct_women,crew_n,cast_pct_women,cast_n,bechdel_score,bechdel_desc,synopsis
15121,The Scribbler,2014,insufficient sample,6.0,Missing,Missing,Missing,Missing,"Suki is a young woman confronting her destructive mental illness using ""The Siamese Burn,"" an experimental machine designed to eliminate multiple personalities. The closer Suki comes to being ""cured,"" she's haunted by a thought... what if the last unwanted identity turns out to be her?"
15122,Benigni,2009,Missing,Missing,Missing,Missing,Missing,Missing,"A man lives alone in a block of flats. He may not be able to put a finger on it, but he is lonely. All this changes, though, when the odd growth he has been ignoring on his side turns out to be something alive and becomes conscious."
15123,Ilo Ilo,2013,Missing,Missing,insufficient sample,1.0,Missing,Missing,"Set in the mid 1990s in Singapore, ILOILO chronicles the relationship between a family and their maid from Ilo Ilo, a province in the Philippines."
15124,Predestination,2014,0.0,11.0,Missing,Missing,Missing,Missing,"Predestination chronicles the life of a Temporal Agent sent on an intricate series of time-travel journeys designed to prevent future killers from committing their crimes. Now, on his final assignment, the Agent must stop the one criminal that has eluded him throughout time and prevent a devastating attack in which thousands of lives will be lost."
15126,Facing Fear,2013,Missing,Missing,Missing,Missing,Missing,Missing,"The worlds of a former neo-Nazi and the gay victim of his senseless hate crime attack collide by chance 25 years after the incident that dramatically shaped both of their lives. They proceed to embark on a journey of forgiveness that challenges both to grapple with their beliefs and fears, eventually leading to an improbable collaboration...and friendship."
15127,Muumit Rivieralla,2014,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"The Moomins along with Little My and Snorkmaiden had a sea journey that after storms and desert island dangers leads the family to Riviera, the place that takes their unity to the test."
15128,Grace Unplugged,2013,Missing,Missing,Missing,Missing,3,"There are two or more women in this movie and they talk to each other about something other than a man, although dubious","A talented young singer and aspiring songwriter’s Christian faith and family ties are tested when she defies her worship-pastor father and pursues pop-music stardom in GRACE UNPLUGGED, a moving and inspiring new film that explores the true meaning of success."
15130,It's My Mother's Birthday Today,2008,Missing,Missing,Missing,Missing,Missing,Missing,"Guy Maddin directed this short biopic on the castrato known as the Manitoba Meadowlark, Dov Houle, who performed on tour with the film “Brand Upon the Brain!”"
15131,Skhizein,2008,Missing,Missing,Missing,Missing,Missing,Missing,"Having been struck by a 150-ton meteorite, Henry has to adapt to living precisely ninety-one centimeters from himself."
15132,No Time for Nuts,2006,insufficient sample,5.0,Missing,Missing,Missing,Missing,Scrat comes across a time machine and is transported to various times all in pursuit of his beloved acorn.
15133,A Christmas Memory,1997,insufficient sample,2.0,insufficient sample,3.0,Missing,Missing,"A boy, Buddy, whose parents have split and whose mother is an actress in New York, has been dumped in the south at the small-town home of some older cousins, all of whom are unmarried."
15134,Alien Nation: The Udara Legacy,1997,Missing,Missing,Missing,Missing,Missing,Missing,"Matt and George investigate a series of strange occurrences involving newcomers, who are found to be programmed to carry out someone's dirty work. The method by which they are brainwashed dates back to the slave ship's rebellion group, the Udara, who, we discover, Susan was a part of. Susan and George's lives are further disrupted when Buck enrols in the police academy."
15135,Justin and the Knights of Valour,2013,insufficient sample,2.0,0.3076923076923077,13.0,Missing,Missing,"A heart-warming tale about friendship, honour &amp; courage, which sees a young boy become a man as he embarks on a quest to become a knight."
15136,Jackass Presents: Bad Grandpa .5,2014,insufficient sample,10.0,insufficient sample,6.0,Missing,Missing,"Bad Grandpa .5 gives you a whole new perspective on the world of Irving Zisman with bonus scenes and pranks also featuring Spike Jonze as ""Gloria"" and Catherine Keener as Irving's wife ""Ellie"", plus a look at the evolution of Johnny Knoxville's naughty alter-ego, the makeup effects, and a behind-the-scenes peek at the idiocy it takes to make a hidden camera movie in public."
15137,The Swan Princess: Escape from Castle Mountain,1997,insufficient sample,1.0,insufficient sample,3.0,Missing,Missing,"The first wedding anniversary of Princess Odette and Prince Derek is distracted by field fires set by Knuckles. His master Clavius, wants to conquer the world, and he needs to capture a giant orb to do that. Clavius kidnaps Queen Uberta and Odette with Derek have to save her."
15138,The Lady and the Reaper,2009,insufficient sample,1.0,Missing,Missing,Missing,Missing,"A sweet old lady is living alone in her farm, waiting for the arrival of death to meet her beloved husband again. One night, while sleeping, her life fades out and she is invited to cross death's door. Bue when she is about to do so, the old lady wakes up inside a hospital's ward: and arrogant doctor has taken her back to life and he will fight hard against death to recover the old lady's life at any cost."
15139,Ward 13,2003,Missing,Missing,Missing,Missing,Missing,Missing,"After a car accident, Ben wakes up in hospital. Not knowing where he is or what is going on, he starts exploring the corridors...only to find that the staff don't have his health in mind! The hapless patient must pull himself together and do everything he can to escape. It's an action/horror/comedy — ending with the wheelchair chase from hell!"
15141,What We Do in the Shadows,2014,insufficient sample,5.0,Missing,Missing,Missing,Missing,Vampire housemates try to cope with the complexities of modern life and show a newly turned hipster some of the perks of being undead.
15142,The Dark Horse,2014,insufficient sample,1.0,insufficient sample,4.0,Missing,Missing,"One-time Maori speed-chess champ, Genesis Potini, lives with a bi-polar disorder and must overcome prejudice and violence in the battle to save his struggling chess club, his family and ultimately, himself."
15144,Celine: Through the Eyes of the World,2010,insufficient sample,2.0,insufficient sample,1.0,Missing,Missing,"A documentary–concert film chronicling the life of Canadian singer, Celine Dion during her 2008–2009 Taking Chances World Tour."
15145,The Newburgh Sting,2014,insufficient sample,3.0,Missing,Missing,Missing,Missing,"Just 60 miles north of New York City sits the poverty-stricken town of Newburgh, where, in 2009, four men were arrested for a plan to bomb two Jewish centers in the Bronx. But their leader, a suspicious Pakistani businessman planted by the government as an informant, led these men straight into the hands of the authorities. With endless footage gathered from hidden cameras, directors David Heilbroner and Kate Davis investigate just what homegrown terrorism truly means in this shocking and galvanizing exposé."
